symbol,entry_price,exit_price,pnl_pct,holding_hours,entry_kst,exit_kst
WRB,68.66,69.4,1.0777745412176072,336.0,2026-08-26T23:40:00+09:00,2026-09-09T23:40:00+09:00
DE,699.5,676.7,-3.2594710507505296,163.08,2026-09-03T05:00:00+09:00,2026-09-10T00:05:00+09:00
OMC,82.35,79.23,-3.7887067395264,161.75,2026-09-03T05:00:00+09:00,2026-09-09T22:45:00+09:00
TGT,163.5,158.3,-3.1804281345565677,167.83,2026-09-03T05:00:00+09:00,2026-09-10T04:50:00+09:00
LMT,533.2,526.0,-1.3503375843961074,168.0,2026-09-03T05:00:00+09:00,2026-09-10T05:00:00+09:00
CPAY,418.1,404.5,-3.252810332456355,161.75,2026-09-03T05:00:00+09:00,2026-09-09T22:45:00+09:00
MAR,333.3,321.5,-3.540354035403544,161.75,2026-09-03T05:00:00+09:00,2026-09-09T22:45:00+09:00
GILD,150.0,145.3,-3.1333333333333253,162.58,2026-09-03T05:00:00+09:00,2026-09-09T23:35:00+09:00
FFIV,390.5,403.0,3.201024327784891,163.58,2026-09-03T05:00:00+09:00,2026-09-10T00:35:00+09:00
ATO,167.8,166.5,-0.77473182359953,168.0,2026-09-03T05:00:00+09:00,2026-09-10T05:00:00+09:00
SW,45.54,43.89,-3.623188405797098,161.75,2026-09-03T05:00:00+09:00,2026-09-09T22:45:00+09:00
GOOG,334.2,328.0,-1.8551765409934136,168.0,2026-09-03T05:00:00+09:00,2026-09-10T05:00:00+09:00
VLTO,97.9,94.12,-3.8610827374872327,161.75,2026-09-03T05:00:00+09:00,2026-09-09T22:45:00+09:00
UPS,103.0,99.7,-3.2038834951456283,163.08,2026-09-03T05:00:00+09:00,2026-09-10T00:05:00+09:00
SCHW,109.0,106.6,-2.2018348623853266,168.0,2026-09-03T05:00:00+09:00,2026-09-10T05:00:00+09:00
GOOGL,342.9,329.4,-3.937007874015748,144.0,2026-09-03T22:45:00+09:00,2026-09-09T22:45:00+09:00
CINF,174.2,168.2,-3.4443168771526986,144.0,2026-09-03T22:45:00+09:00,2026-09-09T22:45:00+09:00
HIG,139.2,135.2,-2.873563218390805,144.33,2026-09-03T22:45:00+09:00,2026-09-09T23:05:00+09:00
INVH,28.97,28.03,-3.2447359337245354,144.33,2026-09-03T22:45:00+09:00,2026-09-09T23:05:00+09:00
PG,147.1,142.6,-3.059143439836846,144.0,2026-09-03T22:50:00+09:00,2026-09-09T22:50:00+09:00
MLM,525.0,508.3,-3.1809523809523785,145.25,2026-09-03T22:50:00+09:00,2026-09-10T00:05:00+09:00
RCL,266.4,258.1,-3.115615615615599,144.25,2026-09-03T22:50:00+09:00,2026-09-09T23:05:00+09:00
MCD,261.5,253.3,-3.1357552581261903,146.17,2026-09-03T22:50:00+09:00,2026-09-10T01:00:00+09:00
HCA,409.0,424.6,3.81418092909536,149.5,2026-09-03T22:50:00+09:00,2026-09-10T04:20:00+09:00
IFF,87.69,84.77,-3.329912190671686,143.92,2026-09-03T22:50:00+09:00,2026-09-09T22:45:00+09:00
BF-B,27.18,26.25,-3.421633554083884,143.92,2026-09-03T22:50:00+09:00,2026-09-09T22:45:00+09:00
SYF,80.14,77.59,-3.1819316196655816,145.58,2026-09-03T23:00:00+09:00,2026-09-10T00:35:00+09:00
EQT,56.05,54.12,-3.4433541480820695,145.08,2026-09-03T23:00:00+09:00,2026-09-10T00:05:00+09:00
AMCR,45.79,43.93,-4.062022275606026,143.67,2026-09-03T23:05:00+09:00,2026-09-09T22:45:00+09:00
YUM,150.6,145.2,-3.585657370517932,143.58,2026-09-03T23:10:00+09:00,2026-09-09T22:45:00+09:00
EOG,147.9,147.0,-0.6085192697768801,143.67,2026-09-03T23:10:00+09:00,2026-09-09T22:50:00+09:00
APO,133.9,131.5,-1.792382374906651,143.5,2026-09-03T23:20:00+09:00,2026-09-09T22:50:00+09:00
DECK,83.78,81.0,-3.3182143709715937,145.17,2026-09-03T23:25:00+09:00,2026-09-10T00:35:00+09:00
NCLH,15.41,14.93,-3.11486048020766,145.17,2026-09-03T23:25:00+09:00,2026-09-10T00:35:00+09:00
RVTY,128.5,123.1,-4.202334630350199,143.08,2026-09-03T23:40:00+09:00,2026-09-09T22:45:00+09:00
AKAM,104.4,109.5,4.8850574712643615,143.83,2026-09-03T23:45:00+09:00,2026-09-09T23:35:00+09:00
PFE,28.56,27.6,-3.3613445378151168,143.0,2026-09-03T23:45:00+09:00,2026-09-09T22:45:00+09:00
TJX,130.4,126.3,-3.1441717791411103,145.25,2026-09-03T23:45:00+09:00,2026-09-10T01:00:00+09:00
TRMB,59.5,57.65,-3.109243697478994,143.92,2026-09-04T00:10:00+09:00,2026-09-10T00:05:00+09:00
OKE,96.71,97.28,0.5893909626719134,142.42,2026-09-04T00:40:00+09:00,2026-09-09T23:05:00+09:00
GEV,944.4,961.7,1.8318509106310956,142.33,2026-09-04T00:45:00+09:00,2026-09-09T23:05:00+09:00
