symbol,entry_price,exit_price,pnl_pct,holding_hours,entry_kst,exit_kst
IEX,223.1,223.5,0.17929179740027149,168.0,2026-09-04T22:50:00+09:00,2026-09-11T22:50:00+09:00
MSI,468.2,469.9,0.36309269542930134,168.0,2026-09-04T22:50:00+09:00,2026-09-11T22:50:00+09:00
NTRS,185.5,188.9,1.8328840970350435,168.0,2026-09-04T22:50:00+09:00,2026-09-11T22:50:00+09:00
DOW,29.94,29.46,-1.6032064128256525,168.08,2026-09-04T23:00:00+09:00,2026-09-11T23:05:00+09:00
GPC,136.6,135.4,-0.87847730600292,168.0,2026-09-04T23:05:00+09:00,2026-09-11T23:05:00+09:00
TROW,109.1,107.3,-1.649862511457376,168.0,2026-09-04T23:05:00+09:00,2026-09-11T23:05:00+09:00
EXE,98.1,95.73,-2.415902140672773,168.0,2026-09-04T23:05:00+09:00,2026-09-11T23:05:00+09:00
KHC,24.95,24.23,-2.8857715430861677,168.08,2026-09-04T23:10:00+09:00,2026-09-11T23:15:00+09:00
PFG,116.8,115.2,-1.3698630136986254,168.08,2026-09-04T23:10:00+09:00,2026-09-11T23:15:00+09:00
VMRK,65.34,65.52,0.27548209366390053,168.0,2026-09-04T23:15:00+09:00,2026-09-11T23:15:00+09:00
CAT,816.6,818.5,0.23267205486161854,168.08,2026-09-04T23:40:00+09:00,2026-09-11T23:45:00+09:00
JPM,357.7,355.9,-0.5032149846239898,168.08,2026-09-04T23:40:00+09:00,2026-09-11T23:45:00+09:00
JBL,310.4,318.7,2.6739690721649523,168.08,2026-09-05T00:40:00+09:00,2026-09-12T00:45:00+09:00
TT,446.6,443.3,-0.7389162561576379,168.0,2026-09-05T00:45:00+09:00,2026-09-12T00:45:00+09:00
WST,342.4,350.7,2.4240654205607512,168.0,2026-09-05T01:35:00+09:00,2026-09-12T01:35:00+09:00
STT,194.4,193.7,-0.3600823045267577,168.0,2026-09-05T01:35:00+09:00,2026-09-12T01:35:00+09:00
DOC,20.78,20.31,-2.261790182868154,168.0,2026-09-05T01:55:00+09:00,2026-09-12T01:55:00+09:00
PANW,332.7,328.9,-1.1421701232341483,168.0,2026-09-05T02:55:00+09:00,2026-09-12T02:55:00+09:00
PLD,137.8,136.0,-1.3062409288824466,168.0,2026-09-05T02:55:00+09:00,2026-09-12T02:55:00+09:00
ES,71.1,68.62,-3.4880450070323343,164.67,2026-09-05T02:55:00+09:00,2026-09-11T23:35:00+09:00
DLR,188.9,188.7,-0.10587612493383645,168.0,2026-09-05T03:05:00+09:00,2026-09-12T03:05:00+09:00
XEL,75.74,75.37,-0.488513335093729,168.0,2026-09-05T04:25:00+09:00,2026-09-12T04:25:00+09:00
DUK,120.4,119.5,-0.7475083056478452,168.0,2026-09-05T04:25:00+09:00,2026-09-12T04:25:00+09:00
NOC,515.4,519.3,0.75669383003492,168.0,2026-09-05T04:25:00+09:00,2026-09-12T04:25:00+09:00
TMO,612.1,612.9,0.13069759843162138,164.83,2026-09-05T04:25:00+09:00,2026-09-12T01:15:00+09:00
ETR,107.2,105.0,-2.0522388059701515,168.08,2026-09-05T04:40:00+09:00,2026-09-12T04:45:00+09:00
DIS,104.6,105.7,1.0516252390057443,71.92,2026-09-08T22:50:00+09:00,2026-09-11T22:45:00+09:00
ROP,398.1,385.2,-3.2403918613413794,72.17,2026-09-08T22:55:00+09:00,2026-09-11T23:05:00+09:00
WYNN,91.07,87.43,-3.9969254419677025,72.17,2026-09-08T22:55:00+09:00,2026-09-11T23:05:00+09:00
PKG,234.6,235.0,0.17050298380221895,72.42,2026-09-08T23:10:00+09:00,2026-09-11T23:35:00+09:00
SJM,124.6,120.2,-3.531300160513637,71.67,2026-09-08T23:25:00+09:00,2026-09-11T23:05:00+09:00
HRL,21.3,20.58,-3.3802816901408566,71.5,2026-09-08T23:35:00+09:00,2026-09-11T23:05:00+09:00
ISRG,355.7,365.4,2.7270171492831006,71.5,2026-09-08T23:35:00+09:00,2026-09-11T23:05:00+09:00
EW,87.48,83.87,-4.126657521719249,73.0,2026-09-08T23:35:00+09:00,2026-09-12T00:35:00+09:00
DHR,206.8,199.9,-3.3365570599613177,71.08,2026-09-09T00:30:00+09:00,2026-09-11T23:35:00+09:00
LHX,255.1,246.9,-3.2144257154057185,69.67,2026-09-09T01:55:00+09:00,2026-09-11T23:35:00+09:00
ADBE,255.4,245.4,-3.915426781519186,66.58,2026-09-09T04:00:00+09:00,2026-09-11T22:35:00+09:00
INCY,125.6,122.8,-2.2292993630573226,70.42,2026-09-09T05:00:00+09:00,2026-09-12T03:25:00+09:00
SPGI,424.0,410.3,-3.2311320754716952,48.17,2026-09-09T22:55:00+09:00,2026-09-11T23:05:00+09:00
AMCR,43.77,42.32,-3.3127713045464997,53.5,2026-09-09T23:05:00+09:00,2026-09-12T04:35:00+09:00
