symbol,entry_price,exit_price,pnl_pct,holding_hours,entry_kst,exit_kst
CCL,23.25,22.39,-3.6989247311827933,1.83,2026-09-22T22:45:00+09:00,2026-09-23T00:35:00+09:00
ANET,206.7,206.3,-0.19351717464923915,0.0,2026-09-22T22:45:00+09:00,2026-09-22T22:45:00+09:00
AOS,57.56,57.86,0.5211952744961729,4.42,2026-09-22T22:45:00+09:00,2026-09-23T03:10:00+09:00
BRK-B,502.2,504.5,0.4579848665870194,2.92,2026-09-22T22:45:00+09:00,2026-09-23T01:40:00+09:00
BRO,63.87,61.62,-3.5227806481916395,1.83,2026-09-22T22:45:00+09:00,2026-09-23T00:35:00+09:00
PSX,255.7,262.3,2.5811497849041936,3.58,2026-09-22T22:45:00+09:00,2026-09-23T02:20:00+09:00
CRM,239.7,232.2,-3.128911138923655,0.83,2026-09-22T22:45:00+09:00,2026-09-22T23:35:00+09:00
CSCO,109.4,105.1,-3.930530164533831,2.33,2026-09-22T22:45:00+09:00,2026-09-23T01:05:00+09:00
DASH,199.7,193.2,-3.254882323485228,5.08,2026-09-22T22:45:00+09:00,2026-09-23T03:50:00+09:00
DECK,82.76,79.68,-3.721604639922665,1.92,2026-09-22T22:45:00+09:00,2026-09-23T00:40:00+09:00
DELL,574.4,556.2,-3.168523676880211,1.83,2026-09-22T22:45:00+09:00,2026-09-23T00:35:00+09:00
EQT,49.8,51.1,2.610441767068282,6.08,2026-09-22T22:45:00+09:00,2026-09-23T04:50:00+09:00
EXPE,283.7,270.3,-4.723299259781451,0.83,2026-09-22T22:45:00+09:00,2026-09-22T23:35:00+09:00
FIX,1609.0,1619.0,0.6215040397762586,6.08,2026-09-22T22:45:00+09:00,2026-09-23T04:50:00+09:00
GOOG,356.9,354.2,-0.7565144298122691,1.33,2026-09-22T22:45:00+09:00,2026-09-23T00:05:00+09:00
GRMN,282.3,283.2,0.31880977683314815,0.83,2026-09-22T22:45:00+09:00,2026-09-22T23:35:00+09:00
TER,377.5,393.0,4.105960264900662,3.58,2026-09-22T22:45:00+09:00,2026-09-23T02:20:00+09:00
SYF,75.42,73.03,-3.1689207106868214,5.08,2026-09-22T22:45:00+09:00,2026-09-23T03:50:00+09:00
HPE,62.91,60.79,-3.36989349864886,2.75,2026-09-22T22:45:00+09:00,2026-09-23T01:30:00+09:00
ILMN,235.9,245.1,3.8999576091564174,2.75,2026-09-22T22:45:00+09:00,2026-09-23T01:30:00+09:00
JPM,349.5,337.6,-3.404864091559364,1.83,2026-09-22T22:45:00+09:00,2026-09-23T00:35:00+09:00
LITE,966.6,971.4,0.49658597144630195,0.83,2026-09-22T22:45:00+09:00,2026-09-22T23:35:00+09:00
ABNB,167.8,162.4,-3.2181168057211,4.08,2026-09-22T22:45:00+09:00,2026-09-23T02:50:00+09:00
MA,569.1,559.9,-1.616587594447381,1.5,2026-09-22T22:45:00+09:00,2026-09-23T00:15:00+09:00
MPC,389.0,400.9,3.059125964010277,2.75,2026-09-22T22:45:00+09:00,2026-09-23T01:30:00+09:00
MS,205.2,198.7,-3.1676413255360627,1.33,2026-09-22T22:45:00+09:00,2026-09-23T00:05:00+09:00
SNDK,1814.0,1885.0,3.914002205071665,0.83,2026-09-22T22:45:00+09:00,2026-09-22T23:35:00+09:00
NCLH,14.94,14.41,-3.547523427041495,1.33,2026-09-22T22:45:00+09:00,2026-09-23T00:05:00+09:00
NOC,522.5,506.0,-3.1578947368421053,4.58,2026-09-22T22:45:00+09:00,2026-09-23T03:20:00+09:00
SHW,325.4,326.6,0.36877688998157515,0.67,2026-09-22T22:45:00+09:00,2026-09-22T23:25:00+09:00
RJF,163.1,157.2,-3.617412630288171,0.83,2026-09-22T22:45:00+09:00,2026-09-22T23:35:00+09:00
SCHW,104.7,100.4,-4.1069723018147055,0.83,2026-09-22T22:45:00+09:00,2026-09-22T23:35:00+09:00
AMGN,406.2,402.1,-1.0093549975381502,0.33,2026-09-22T22:45:00+09:00,2026-09-22T23:05:00+09:00
WDC,455.2,464.0,1.9332161687170502,0.75,2026-09-22T22:50:00+09:00,2026-09-22T23:35:00+09:00
TJX,132.2,130.5,-1.2859304084720036,5.25,2026-09-22T22:50:00+09:00,2026-09-23T04:05:00+09:00
PRU,118.3,116.6,-1.4370245139475932,2.42,2026-09-22T22:50:00+09:00,2026-09-23T01:15:00+09:00
CAH,226.6,223.2,-1.5004413062665514,4.67,2026-09-22T22:50:00+09:00,2026-09-23T03:30:00+09:00
WFC,86.36,83.36,-3.4738304770727186,1.17,2026-09-22T22:55:00+09:00,2026-09-23T00:05:00+09:00
BAC,57.94,56.37,-2.709699689333794,1.5,2026-09-22T22:55:00+09:00,2026-09-23T00:25:00+09:00
GEN,29.22,28.11,-3.7987679671457886,0.67,2026-09-22T22:55:00+09:00,2026-09-22T23:35:00+09:00
L,105.6,106.1,0.4734848484848485,5.25,2026-09-22T22:55:00+09:00,2026-09-23T04:10:00+09:00
FISV,46.52,45.92,-1.289767841788481,0.5,2026-09-22T23:05:00+09:00,2026-09-22T23:35:00+09:00
AIZ,277.8,275.6,-0.7919366450683905,3.75,2026-09-22T23:05:00+09:00,2026-09-23T02:50:00+09:00
ADBE,246.6,238.6,-3.2441200324412,3.75,2026-09-22T23:05:00+09:00,2026-09-23T02:50:00+09:00
DRI,214.8,213.9,-0.41899441340782384,2.58,2026-09-22T23:05:00+09:00,2026-09-23T01:40:00+09:00
INTU,297.8,288.5,-3.122901276024181,2.0,2026-09-22T23:05:00+09:00,2026-09-23T01:05:00+09:00
FANG,185.9,184.4,-0.8068854222700376,5.75,2026-09-22T23:05:00+09:00,2026-09-23T04:50:00+09:00
MTD,1436.0,1493.0,3.9693593314763227,4.58,2026-09-22T23:15:00+09:00,2026-09-23T03:50:00+09:00
CVNA,67.38,66.19,-1.7661027010982453,1.0,2026-09-22T23:15:00+09:00,2026-09-23T00:15:00+09:00
DVA,184.9,184.4,-0.2704164413196322,4.25,2026-09-22T23:25:00+09:00,2026-09-23T03:40:00+09:00
GEN,28.17,27.14,-3.656372026979059,1.5,2026-09-22T23:35:00+09:00,2026-09-23T01:05:00+09:00
HIG,129.1,128.5,-0.46475600309836895,1.0,2026-09-22T23:35:00+09:00,2026-09-23T00:35:00+09:00
FISV,46.01,46.42,0.891110628124329,3.25,2026-09-22T23:45:00+09:00,2026-09-23T03:00:00+09:00
SHW,328.5,325.9,-0.791476407914771,2.25,2026-09-22T23:45:00+09:00,2026-09-23T02:00:00+09:00
O,56.8,56.55,-0.44014084507042256,3.08,2026-09-22T23:45:00+09:00,2026-09-23T02:50:00+09:00
PSKY,10.31,10.03,-2.7158098933074792,1.42,2026-09-22T23:55:00+09:00,2026-09-23T01:20:00+09:00
STE,205.7,207.2,0.7292173067574137,2.08,2026-09-22T23:55:00+09:00,2026-09-23T02:00:00+09:00
RDDT,158.9,153.4,-3.4612964128382626,2.92,2026-09-22T23:55:00+09:00,2026-09-23T02:50:00+09:00
GDDY,101.5,98.23,-3.2216748768472865,4.25,2026-09-23T00:05:00+09:00,2026-09-23T04:20:00+09:00
PCAR,112.8,112.1,-0.6205673758865273,0.5,2026-09-23T00:05:00+09:00,2026-09-23T00:35:00+09:00
VLO,388.7,387.1,-0.4116285052739815,0.5,2026-09-23T00:10:00+09:00,2026-09-23T00:40:00+09:00
ANET,204.6,204.1,-0.24437927663734116,4.08,2026-09-23T00:15:00+09:00,2026-09-23T04:20:00+09:00
MA,561.0,554.2,-1.212121212121204,0.17,2026-09-23T00:25:00+09:00,2026-09-23T00:35:00+09:00
BAC,56.49,56.24,-0.44255620463798906,1.92,2026-09-23T00:25:00+09:00,2026-09-23T02:20:00+09:00
CVNA,66.33,66.51,0.2713704206241623,0.25,2026-09-23T00:25:00+09:00,2026-09-23T00:40:00+09:00
GOOG,354.9,351.8,-0.8734854888700947,0.17,2026-09-23T00:25:00+09:00,2026-09-23T00:35:00+09:00
MTB,223.0,223.9,0.4035874439461909,0.42,2026-09-23T00:40:00+09:00,2026-09-23T01:05:00+09:00
HIG,128.8,129.5,0.5434782608695563,0.83,2026-09-23T00:40:00+09:00,2026-09-23T01:30:00+09:00
GRMN,280.2,282.0,0.6423982869379056,1.0,2026-09-23T01:50:00+09:00,2026-09-23T02:50:00+09:00
CVNA,67.16,66.65,-0.7593805836807488,0.33,2026-09-23T02:00:00+09:00,2026-09-23T02:20:00+09:00
BAC,56.35,56.57,0.39041703637976727,1.33,2026-09-23T02:30:00+09:00,2026-09-23T03:50:00+09:00
PCAR,113.4,112.9,-0.4409171075837742,0.5,2026-09-23T02:50:00+09:00,2026-09-23T03:20:00+09:00
HIG,130.0,129.1,-0.6923076923076966,0.67,2026-09-23T02:50:00+09:00,2026-09-23T03:30:00+09:00
AIZ,275.1,273.9,-0.4362050163577046,1.33,2026-09-23T03:30:00+09:00,2026-09-23T04:50:00+09:00
MKC,49.16,49.28,0.2441008950366244,1.0,2026-09-23T03:50:00+09:00,2026-09-23T04:50:00+09:00
PCAR,113.0,113.4,0.3539823008849608,0.5,2026-09-23T03:50:00+09:00,2026-09-23T04:20:00+09:00
