symbol,entry_price,exit_price,pnl_pct,holding_hours,entry_kst,exit_kst
HPQ,25.87,27.92,7.92423656745265,93.33,2026-07-25T03:30:00+09:00,2026-07-29T00:50:00+09:00
ROL,38.62,39.36,1.9161056447436615,93.25,2026-07-25T03:30:00+09:00,2026-07-29T00:45:00+09:00
ZBH,91.3,95.83,4.961664841182914,92.67,2026-07-25T04:05:00+09:00,2026-07-29T00:45:00+09:00
MSFT,384.4,397.2,3.3298647242455806,92.92,2026-07-25T04:05:00+09:00,2026-07-29T01:00:00+09:00
RL,374.2,382.2,2.1378941742383755,92.75,2026-07-25T04:05:00+09:00,2026-07-29T00:50:00+09:00
MKC,50.22,51.52,2.5886101154918446,92.5,2026-07-25T04:20:00+09:00,2026-07-29T00:50:00+09:00
APTV,56.63,58.63,3.5316969803990816,92.83,2026-07-25T04:20:00+09:00,2026-07-29T01:10:00+09:00
SNA,404.3,418.0,3.3885728419490446,92.5,2026-07-25T04:30:00+09:00,2026-07-29T01:00:00+09:00
SJM,118.2,124.4,5.245346869712354,92.25,2026-07-25T04:30:00+09:00,2026-07-29T00:45:00+09:00
TEL,202.6,209.7,3.504442250740372,92.5,2026-07-25T04:50:00+09:00,2026-07-29T01:20:00+09:00
HOOD,94.6,89.61,-5.27484143763213,89.75,2026-07-25T04:50:00+09:00,2026-07-28T22:35:00+09:00
UAL,118.1,123.9,4.911092294665548,93.67,2026-07-25T04:50:00+09:00,2026-07-29T02:30:00+09:00
BLK,1057.0,1095.0,3.595080416272469,93.83,2026-07-25T04:50:00+09:00,2026-07-29T02:40:00+09:00
ALB,115.7,113.0,-2.333621434745033,91.92,2026-07-25T04:50:00+09:00,2026-07-29T00:45:00+09:00
COF,202.3,208.6,3.114186851211064,92.17,2026-07-25T04:50:00+09:00,2026-07-29T01:00:00+09:00
NTAP,167.9,172.1,2.501488981536622,25.92,2026-07-27T23:40:00+09:00,2026-07-29T01:35:00+09:00
SYF,74.72,76.53,2.422376873661673,27.25,2026-07-27T23:40:00+09:00,2026-07-29T02:55:00+09:00
GS,1066.0,1027.0,-3.6585365853658534,22.92,2026-07-27T23:40:00+09:00,2026-07-28T22:35:00+09:00
JBHT,281.2,276.5,-1.6714082503556147,25.08,2026-07-27T23:40:00+09:00,2026-07-29T00:45:00+09:00
PWR,615.5,592.0,-3.8180341186027618,22.92,2026-07-27T23:40:00+09:00,2026-07-28T22:35:00+09:00
CBRE,142.8,147.9,3.571428571428567,25.33,2026-07-27T23:40:00+09:00,2026-07-29T01:00:00+09:00
ETN,391.3,384.6,-1.712241247124965,27.75,2026-07-27T23:40:00+09:00,2026-07-29T03:25:00+09:00
DAL,86.5,89.16,3.0751445086705163,27.0,2026-07-27T23:40:00+09:00,2026-07-29T02:40:00+09:00
PANW,326.1,311.3,-4.53848512726158,22.92,2026-07-27T23:40:00+09:00,2026-07-28T22:35:00+09:00
EME,733.1,701.4,-4.324103123721191,25.08,2026-07-27T23:40:00+09:00,2026-07-29T00:45:00+09:00
DHI,148.4,151.7,2.2237196765498535,25.17,2026-07-27T23:50:00+09:00,2026-07-29T01:00:00+09:00
MA,549.8,560.0,1.8552200800291099,25.17,2026-07-27T23:50:00+09:00,2026-07-29T01:00:00+09:00
GEV,966.8,936.6,-3.123707074886216,27.33,2026-07-27T23:50:00+09:00,2026-07-29T03:10:00+09:00
HLT,327.5,316.7,-3.297709923664126,22.75,2026-07-27T23:50:00+09:00,2026-07-28T22:35:00+09:00
KLAC,202.9,192.0,-5.372104484967967,22.75,2026-07-27T23:50:00+09:00,2026-07-28T22:35:00+09:00
BNY,158.7,155.8,-1.8273471959672196,25.75,2026-07-27T23:50:00+09:00,2026-07-29T01:35:00+09:00
PTC,122.2,129.2,5.728314238952525,25.17,2026-07-27T23:50:00+09:00,2026-07-29T01:00:00+09:00
MU,882.3,831.1,-5.803014847557512,22.75,2026-07-27T23:50:00+09:00,2026-07-28T22:35:00+09:00
FDXF,152.5,152.9,0.26229508196721685,24.92,2026-07-27T23:50:00+09:00,2026-07-29T00:45:00+09:00
CAT,862.8,829.8,-3.824756606397775,24.92,2026-07-27T23:50:00+09:00,2026-07-29T00:45:00+09:00
SMCI,29.57,27.95,-5.47852553263443,22.75,2026-07-27T23:50:00+09:00,2026-07-28T22:35:00+09:00
ATO,179.1,181.1,1.1166945840312674,28.58,2026-07-27T23:50:00+09:00,2026-07-29T04:25:00+09:00
GRMN,241.8,253.2,4.714640198511157,26.83,2026-07-27T23:50:00+09:00,2026-07-29T02:40:00+09:00
APH,149.3,143.8,-3.6838580040187536,22.75,2026-07-27T23:50:00+09:00,2026-07-28T22:35:00+09:00
MGM,46.28,46.19,-0.19446845289542655,26.08,2026-07-27T23:50:00+09:00,2026-07-29T01:55:00+09:00
AJG,254.4,261.3,2.7122641509433985,24.92,2026-07-28T00:05:00+09:00,2026-07-29T01:00:00+09:00
PNW,105.9,106.6,0.6610009442870525,24.42,2026-07-28T00:20:00+09:00,2026-07-29T00:45:00+09:00
DELL,419.4,384.8,-8.249880782069615,22.25,2026-07-28T00:20:00+09:00,2026-07-28T22:35:00+09:00
PHM,130.2,135.1,3.763440860215059,24.5,2026-07-28T00:20:00+09:00,2026-07-29T00:50:00+09:00
C,133.1,131.6,-1.1269722013523669,22.0,2026-07-28T00:35:00+09:00,2026-07-28T22:35:00+09:00
FIX,1663.0,1627.0,-2.164762477450391,21.83,2026-07-28T00:45:00+09:00,2026-07-28T22:35:00+09:00
CFG,71.46,72.06,0.8396305625524889,24.83,2026-07-28T00:45:00+09:00,2026-07-29T01:35:00+09:00
CF,120.2,121.9,1.414309484193014,25.0,2026-07-28T00:45:00+09:00,2026-07-29T01:45:00+09:00
