symbol,entry_price,exit_price,pnl_pct,holding_hours,entry_kst,exit_kst
CHIP,42.1,43.3,2.8503562945368066,61.5,2026-07-24T04:30:00+09:00,2026-07-26T18:00:00+09:00
KMNO,25.14,25.82,2.7048528241845653,48.0,2026-07-24T09:15:00+09:00,2026-07-26T09:15:00+09:00
COTI,10.71,10.71,0.0,42.5,2026-07-24T14:30:00+09:00,2026-07-26T09:00:00+09:00
SWELL,1.044,1.008,-3.4482758620689684,32.5,2026-07-24T16:00:00+09:00,2026-07-26T00:30:00+09:00
MPLX,34.84,40.62,16.59012629161881,30.75,2026-07-24T18:00:00+09:00,2026-07-26T00:45:00+09:00
NIL,50.04,51.2,2.318145483613117,23.0,2026-07-24T22:15:00+09:00,2026-07-25T21:15:00+09:00
IO,209.2,221.8,6.022944550669227,43.25,2026-07-24T22:30:00+09:00,2026-07-26T17:45:00+09:00
CC,173.2,178.8,3.2332563510392744,35.0,2026-07-24T22:45:00+09:00,2026-07-26T09:45:00+09:00
AVNT,130.1,134.9,3.68946963873944,25.0,2026-07-25T00:00:00+09:00,2026-07-26T01:00:00+09:00
TAO,273673.0,283216.0,3.4870082178366153,36.75,2026-07-25T00:30:00+09:00,2026-07-26T13:15:00+09:00
FET,219.2,225.8,3.0109489051094998,26.75,2026-07-25T00:30:00+09:00,2026-07-26T03:15:00+09:00
OP,136.1,135.9,-0.14695077149154198,20.25,2026-07-25T01:30:00+09:00,2026-07-25T21:45:00+09:00
PONKE,26.89,26.98,0.33469691335068746,23.25,2026-07-25T01:30:00+09:00,2026-07-26T00:45:00+09:00
DBR,21.7,20.94,-3.5023041474654284,22.0,2026-07-25T02:00:00+09:00,2026-07-26T00:00:00+09:00
DRV,167.2,161.8,-3.229665071770321,36.5,2026-07-25T02:15:00+09:00,2026-07-26T14:45:00+09:00
BABY,17.99,17.84,-0.8337965536409038,16.5,2026-07-25T06:00:00+09:00,2026-07-25T22:30:00+09:00
META,11.41,11.64,2.015775635407541,32.0,2026-07-25T07:00:00+09:00,2026-07-26T15:00:00+09:00
WLD,507.5,490.5,-3.3497536945812803,28.5,2026-07-25T07:00:00+09:00,2026-07-26T11:30:00+09:00
SPACE,9.282,9.789,5.462184873949576,14.5,2026-07-25T07:45:00+09:00,2026-07-25T22:15:00+09:00
ZORA,9.144,9.479,3.663604549431311,32.5,2026-07-25T08:45:00+09:00,2026-07-26T17:15:00+09:00
THQ,14.88,14.78,-0.6720430107526977,22.25,2026-07-25T08:45:00+09:00,2026-07-26T07:00:00+09:00
CHZ,20.24,20.75,2.5197628458498103,24.25,2026-07-25T11:15:00+09:00,2026-07-26T11:30:00+09:00
ONT,60.48,62.19,2.827380952380954,27.5,2026-07-25T12:30:00+09:00,2026-07-26T16:00:00+09:00
UP,86.88,86.53,-0.4028545119705276,11.5,2026-07-25T12:45:00+09:00,2026-07-26T00:15:00+09:00
SC,0.8269,0.8292,0.27814729713388314,29.75,2026-07-25T13:30:00+09:00,2026-07-26T19:15:00+09:00
XPLA,6.768,6.869,1.492316784869976,10.5,2026-07-25T13:30:00+09:00,2026-07-26T00:00:00+09:00
BOBA,27.89,27.97,0.28684116170669877,27.75,2026-07-25T13:45:00+09:00,2026-07-26T17:30:00+09:00
CTR,10.89,11.46,5.234159779614327,10.75,2026-07-25T13:45:00+09:00,2026-07-26T00:30:00+09:00
ZRC,1.218,1.266,3.940886699507393,24.5,2026-07-25T14:15:00+09:00,2026-07-26T14:45:00+09:00
BASED,122.1,124.9,2.2932022932023024,11.0,2026-07-25T14:15:00+09:00,2026-07-26T01:15:00+09:00
OBT,0.4468,0.4297,-3.8272157564905886,23.75,2026-07-25T14:30:00+09:00,2026-07-26T14:15:00+09:00
