symbol,entry_price,exit_price,pnl_pct,holding_hours,entry_kst,exit_kst
018290,11842.0,11628.0,-1.807127174463773,168.08,2026-09-10T09:05:00+09:00,2026-09-17T09:10:00+09:00
085660,8028.0,7822.0,-2.566018933731938,168.08,2026-09-10T09:05:00+09:00,2026-09-17T09:10:00+09:00
268280,133433.0,133167.0,-0.19935098513860888,168.0,2026-09-10T09:15:00+09:00,2026-09-17T09:15:00+09:00
067160,36887.0,36863.0,-0.06506357253232846,168.0,2026-09-10T09:35:00+09:00,2026-09-17T09:35:00+09:00
237690,88588.0,91009.0,2.732875784530636,167.75,2026-09-10T10:05:00+09:00,2026-09-17T09:50:00+09:00
032640,14835.0,14595.0,-1.6177957532861478,168.0,2026-09-10T13:50:00+09:00,2026-09-17T13:50:00+09:00
225570,11612.0,11239.0,-3.212194281777472,162.58,2026-09-10T14:40:00+09:00,2026-09-17T09:15:00+09:00
011200,20871.0,20629.0,-1.159503617459633,168.0,2026-09-10T14:40:00+09:00,2026-09-17T14:40:00+09:00
112610,52552.0,51848.0,-1.3396255137768307,146.42,2026-09-11T09:15:00+09:00,2026-09-17T11:40:00+09:00
003380,11331.0,10969.0,-3.194775394934251,75.17,2026-09-14T09:10:00+09:00,2026-09-17T12:20:00+09:00
399720,39740.0,40809.0,2.6899849018621036,77.08,2026-09-14T09:15:00+09:00,2026-09-17T14:20:00+09:00
005290,39790.0,40909.0,2.812264388037195,77.08,2026-09-14T09:15:00+09:00,2026-09-17T14:20:00+09:00
069080,11201.0,11209.0,0.07142219444692438,78.08,2026-09-14T09:15:00+09:00,2026-09-17T15:20:00+09:00
000250,157457.0,162837.0,3.416805858107293,78.08,2026-09-14T09:15:00+09:00,2026-09-17T15:20:00+09:00
251270,35085.0,33966.0,-3.189397178281317,72.08,2026-09-14T09:15:00+09:00,2026-09-17T09:20:00+09:00
247540,106506.0,103197.0,-3.10686721874824,72.58,2026-09-14T09:15:00+09:00,2026-09-17T09:50:00+09:00
018880,3438.0,3327.0,-3.2286212914485164,72.58,2026-09-14T09:15:00+09:00,2026-09-17T09:50:00+09:00
007340,45696.0,47702.0,4.389880952380952,73.58,2026-09-14T09:15:00+09:00,2026-09-17T10:50:00+09:00
214150,31181.0,31468.0,0.9204323145505275,74.08,2026-09-14T09:35:00+09:00,2026-09-17T11:40:00+09:00
222800,126626.0,128971.0,1.851910350165053,71.75,2026-09-14T09:50:00+09:00,2026-09-17T09:35:00+09:00
402340,1024023.0,1018980.0,-0.49246940742541917,71.17,2026-09-14T10:00:00+09:00,2026-09-17T09:10:00+09:00
095340,183683.0,186913.0,1.7584643107963176,71.5,2026-09-14T10:00:00+09:00,2026-09-17T09:30:00+09:00
000240,24424.0,24426.0,0.008188666885031117,73.42,2026-09-14T10:55:00+09:00,2026-09-17T12:20:00+09:00
121600,50050.0,52248.0,4.391608391608392,72.42,2026-09-14T11:55:00+09:00,2026-09-17T12:20:00+09:00
005420,10651.0,10240.0,-3.85879260163365,68.25,2026-09-14T13:15:00+09:00,2026-09-17T09:30:00+09:00
189300,64364.0,67832.0,5.388105151948294,67.75,2026-09-14T14:05:00+09:00,2026-09-17T09:50:00+09:00
213420,31231.0,30070.0,-3.7174602158112133,67.58,2026-09-14T14:15:00+09:00,2026-09-17T09:50:00+09:00
096530,32082.0,32867.0,2.446854934231033,67.42,2026-09-14T14:25:00+09:00,2026-09-17T09:50:00+09:00
039200,34635.0,36863.0,6.432799191569222,69.42,2026-09-14T14:55:00+09:00,2026-09-17T12:20:00+09:00
