symbol,entry_price,exit_price,pnl_pct,holding_hours,entry_kst,exit_kst
033100,45696.0,46454.0,1.6587885154061626,168.0,2026-09-11T09:15:00+09:00,2026-09-18T09:15:00+09:00
009520,12763.0,12667.0,-0.7521742537021077,168.0,2026-09-11T09:15:00+09:00,2026-09-18T09:15:00+09:00
015750,6086.0,6034.0,-0.8544199802826159,168.0,2026-09-11T09:15:00+09:00,2026-09-18T09:15:00+09:00
241560,60861.0,59840.0,-1.6775932041865889,168.0,2026-09-11T09:30:00+09:00,2026-09-18T09:30:00+09:00
101490,40290.0,41608.0,3.271283196823033,96.58,2026-09-14T09:10:00+09:00,2026-09-18T09:45:00+09:00
033500,16557.0,16553.0,-0.02415896599625536,97.08,2026-09-14T09:15:00+09:00,2026-09-18T10:20:00+09:00
005930,251251.0,258991.0,3.0805847538915265,96.75,2026-09-14T09:15:00+09:00,2026-09-18T10:00:00+09:00
282330,143844.0,139261.0,-3.186090486916382,96.08,2026-09-14T09:15:00+09:00,2026-09-18T09:20:00+09:00
454910,69269.0,69630.0,0.5211566501609667,99.67,2026-09-14T09:15:00+09:00,2026-09-18T12:55:00+09:00
002840,132933.0,133866.0,0.7018573266231861,96.33,2026-09-14T09:15:00+09:00,2026-09-18T09:35:00+09:00
000660,1724723.0,1822176.0,5.650356607988645,96.75,2026-09-14T09:15:00+09:00,2026-09-18T10:00:00+09:00
078340,34434.0,33317.0,-3.2438868560144045,100.25,2026-09-14T09:50:00+09:00,2026-09-18T14:05:00+09:00
009150,1348347.0,1393605.0,3.35655435878153,95.83,2026-09-14T10:10:00+09:00,2026-09-18T10:00:00+09:00
023530,117718.0,113886.0,-3.255237092033504,95.0,2026-09-14T10:45:00+09:00,2026-09-18T09:45:00+09:00
042000,15666.0,15145.0,-3.3256734329120388,91.25,2026-09-14T14:45:00+09:00,2026-09-18T10:00:00+09:00
192820,272272.0,278222.0,2.1853146853146854,3.42,2026-09-18T09:10:00+09:00,2026-09-18T12:35:00+09:00
035420,199199.0,197053.0,-1.0773146451538411,3.75,2026-09-18T09:10:00+09:00,2026-09-18T12:55:00+09:00
029780,44394.0,44006.0,-0.8739919808983195,2.42,2026-09-18T09:10:00+09:00,2026-09-18T11:35:00+09:00
011070,506506.0,532467.0,5.12550690416303,2.42,2026-09-18T09:10:00+09:00,2026-09-18T11:35:00+09:00
007660,107207.0,102198.0,-4.6722695346385965,1.17,2026-09-18T09:10:00+09:00,2026-09-18T10:20:00+09:00
278470,351851.0,370130.0,5.1950967881290655,3.42,2026-09-18T09:10:00+09:00,2026-09-18T12:35:00+09:00
298380,58058.0,56144.0,-3.296703296703297,2.83,2026-09-18T09:15:00+09:00,2026-09-18T12:05:00+09:00
000100,77477.0,77722.0,0.3162228790479755,0.08,2026-09-18T09:15:00+09:00,2026-09-18T09:20:00+09:00
000990,124424.0,122378.0,-1.644377290554877,1.25,2026-09-18T09:15:00+09:00,2026-09-18T10:30:00+09:00
0009K0,22522.0,21778.0,-3.303436639730042,5.33,2026-09-18T09:15:00+09:00,2026-09-18T14:35:00+09:00
001440,28328.0,30669.0,8.263908500423609,0.5,2026-09-18T09:15:00+09:00,2026-09-18T09:45:00+09:00
004170,354354.0,366633.0,3.4651788889077024,2.83,2026-09-18T09:15:00+09:00,2026-09-18T12:05:00+09:00
007340,47948.0,49850.0,3.966797363810795,1.83,2026-09-18T09:15:00+09:00,2026-09-18T11:05:00+09:00
008730,15315.0,15135.0,-1.1753183153770812,0.75,2026-09-18T09:15:00+09:00,2026-09-18T10:00:00+09:00
008930,50450.0,48651.0,-3.5659068384539148,0.75,2026-09-18T09:15:00+09:00,2026-09-18T10:00:00+09:00
010120,201701.0,207292.0,2.7719247797482414,2.33,2026-09-18T09:15:00+09:00,2026-09-18T11:35:00+09:00
018260,220220.0,218781.0,-0.6534374716192898,6.0,2026-09-18T09:15:00+09:00,2026-09-18T15:15:00+09:00
018880,3303.0,3412.0,3.3000302755071145,1.08,2026-09-18T09:15:00+09:00,2026-09-18T10:20:00+09:00
028050,53854.0,52148.0,-3.1678241170572288,3.33,2026-09-18T09:15:00+09:00,2026-09-18T12:35:00+09:00
028300,31732.0,30569.0,-3.665069960922728,2.0,2026-09-18T09:15:00+09:00,2026-09-18T11:15:00+09:00
028670,6016.0,5824.0,-3.1914893617021276,3.33,2026-09-18T09:15:00+09:00,2026-09-18T12:35:00+09:00
032500,18088.0,18691.0,3.3337019018133565,1.08,2026-09-18T09:15:00+09:00,2026-09-18T10:20:00+09:00
032820,13353.0,13666.0,2.344042537257545,1.08,2026-09-18T09:15:00+09:00,2026-09-18T10:20:00+09:00
033100,46546.0,48102.0,3.3429295750440424,1.08,2026-09-18T09:15:00+09:00,2026-09-18T10:20:00+09:00
035760,37638.0,36314.0,-3.5177214517243214,1.08,2026-09-18T09:15:00+09:00,2026-09-18T10:20:00+09:00
036540,8999.0,8901.0,-1.0890098899877763,0.33,2026-09-18T09:15:00+09:00,2026-09-18T09:35:00+09:00
036930,211711.0,202797.0,-4.210456707492762,1.08,2026-09-18T09:15:00+09:00,2026-09-18T10:20:00+09:00
041190,5315.0,5405.0,1.6933207902163687,4.83,2026-09-18T09:15:00+09:00,2026-09-18T14:05:00+09:00
043260,21521.0,23626.0,9.78114399888481,0.08,2026-09-18T09:15:00+09:00,2026-09-18T09:20:00+09:00
050890,9289.0,10050.0,8.192485735816557,0.08,2026-09-18T09:15:00+09:00,2026-09-18T09:20:00+09:00
056080,12112.0,12577.0,3.839167767503303,2.0,2026-09-18T09:15:00+09:00,2026-09-18T11:15:00+09:00
