symbol,entry_price,exit_price,pnl_pct,holding_hours,entry_kst,exit_kst
FE,46.99,46.79,-0.4256224728665734,168.0,2026-08-14T23:30:00+09:00,2026-08-21T23:30:00+09:00
BLK,1175.0,1157.0,-1.5319148936170213,168.0,2026-08-14T23:30:00+09:00,2026-08-21T23:30:00+09:00
BEN,33.63,34.57,2.7951234017246436,168.0,2026-08-14T23:30:00+09:00,2026-08-21T23:30:00+09:00
SPG,221.3,219.3,-0.903750564844103,168.0,2026-08-14T23:30:00+09:00,2026-08-21T23:30:00+09:00
FAST,50.87,51.21,0.6683703558089314,168.0,2026-08-14T23:40:00+09:00,2026-08-21T23:40:00+09:00
VEEV,247.3,248.8,0.606550748079256,167.25,2026-08-14T23:40:00+09:00,2026-08-21T22:55:00+09:00
CME,268.2,273.5,1.9761372110365443,168.0,2026-08-14T23:50:00+09:00,2026-08-21T23:50:00+09:00
WELL,234.0,238.9,2.0940170940170963,167.33,2026-08-14T23:50:00+09:00,2026-08-21T23:10:00+09:00
TSN,58.4,58.1,-0.5136986301369815,168.0,2026-08-15T00:20:00+09:00,2026-08-22T00:20:00+09:00
TMUS,182.6,184.7,1.150054764512593,168.0,2026-08-15T01:25:00+09:00,2026-08-22T01:25:00+09:00
PPL,35.91,34.75,-3.2302979671400633,166.33,2026-08-15T01:35:00+09:00,2026-08-21T23:55:00+09:00
VICI,26.42,26.57,0.5677517032551044,168.0,2026-08-15T03:40:00+09:00,2026-08-22T03:40:00+09:00
IBM,234.6,235.5,0.38363171355498965,168.0,2026-08-15T05:00:00+09:00,2026-08-22T05:00:00+09:00
EXPD,186.4,187.1,0.37553648068668916,168.0,2026-08-15T05:00:00+09:00,2026-08-22T05:00:00+09:00
LDOS,143.3,140.8,-1.7445917655268668,168.0,2026-08-15T05:00:00+09:00,2026-08-22T05:00:00+09:00
YUM,145.4,150.2,3.301237964236577,95.83,2026-08-17T22:55:00+09:00,2026-08-21T22:45:00+09:00
GPC,133.9,134.0,0.07468259895443936,98.5,2026-08-17T22:55:00+09:00,2026-08-22T01:25:00+09:00
FISV,52.57,51.53,-1.978314628114893,94.25,2026-08-18T00:40:00+09:00,2026-08-21T22:55:00+09:00
GPN,90.5,94.25,4.143646408839778,96.58,2026-08-18T01:15:00+09:00,2026-08-22T01:50:00+09:00
ELV,394.5,402.6,2.0532319391635037,95.42,2026-08-18T01:30:00+09:00,2026-08-22T00:55:00+09:00
LNT,70.14,67.95,-3.1223267750213823,98.42,2026-08-18T01:55:00+09:00,2026-08-22T04:20:00+09:00
PYPL,60.41,62.06,2.731335871544456,92.58,2026-08-18T02:10:00+09:00,2026-08-21T22:45:00+09:00
SO,92.36,89.4,-3.204850584668681,97.33,2026-08-18T02:45:00+09:00,2026-08-22T04:05:00+09:00
SYY,82.13,83.4,1.546328990624632,93.92,2026-08-18T04:00:00+09:00,2026-08-22T01:55:00+09:00
TSLA,340.4,360.3,5.8460634547591175,92.17,2026-08-18T04:10:00+09:00,2026-08-22T00:20:00+09:00
ETR,109.9,106.2,-3.366696997270248,72.67,2026-08-18T22:50:00+09:00,2026-08-21T23:30:00+09:00
BG,115.2,111.1,-3.5590277777777852,75.42,2026-08-18T22:50:00+09:00,2026-08-22T02:15:00+09:00
EVRG,84.34,81.59,-3.260611809343135,72.92,2026-08-18T22:55:00+09:00,2026-08-21T23:50:00+09:00
CAH,236.7,228.9,-3.295310519645114,71.83,2026-08-18T22:55:00+09:00,2026-08-21T22:45:00+09:00
AON,348.8,354.4,1.6055045871559532,75.42,2026-08-18T22:55:00+09:00,2026-08-22T02:20:00+09:00
V,360.3,369.8,2.63669164585068,73.33,2026-08-18T23:00:00+09:00,2026-08-22T00:20:00+09:00
TROW,110.1,113.0,2.633969118982748,72.5,2026-08-18T23:00:00+09:00,2026-08-21T23:30:00+09:00
PAYX,120.6,124.3,3.0679933665008314,74.5,2026-08-18T23:00:00+09:00,2026-08-22T01:30:00+09:00
FDX,333.4,326.6,-2.03959208158367,71.75,2026-08-18T23:10:00+09:00,2026-08-21T22:55:00+09:00
IFF,82.14,84.58,2.970538105673238,72.42,2026-08-18T23:25:00+09:00,2026-08-21T23:50:00+09:00
