symbol,entry_price,exit_price,pnl_pct,holding_hours,entry_kst,exit_kst
AL,2.57,2.597,1.050583657587554,71.25,2026-09-19T09:45:00+09:00,2026-09-22T09:00:00+09:00
MEW,0.5732,0.6285,9.647592463363555,61.5,2026-09-19T10:30:00+09:00,2026-09-22T00:00:00+09:00
AUDIO,17.89,18.28,2.179988820570154,61.0,2026-09-19T14:15:00+09:00,2026-09-22T03:15:00+09:00
A8,6.949,7.157,2.993236436897398,57.5,2026-09-19T17:00:00+09:00,2026-09-22T02:30:00+09:00
TOKAMAK,478.5,492.5,2.9258098223615465,63.75,2026-09-19T17:00:00+09:00,2026-09-22T08:45:00+09:00
ACS,0.2153,0.2169,0.7431490942870498,48.75,2026-09-20T00:15:00+09:00,2026-09-22T01:00:00+09:00
AMP,0.6324,0.6343,0.3004427577482626,48.0,2026-09-20T00:30:00+09:00,2026-09-22T00:30:00+09:00
DBR,21.34,21.88,2.5304592314901555,46.0,2026-09-20T00:30:00+09:00,2026-09-21T22:30:00+09:00
ZRC,1.195,1.345,12.552301255230116,46.5,2026-09-20T00:45:00+09:00,2026-09-21T23:15:00+09:00
WNCG,5.942,5.943,0.016829350387065733,54.5,2026-09-20T01:15:00+09:00,2026-09-22T07:45:00+09:00
BNB,1042041.0,1069929.0,2.6762862497732813,44.5,2026-09-20T02:30:00+09:00,2026-09-21T23:00:00+09:00
META,11.47,11.69,1.918047079337392,46.25,2026-09-20T04:15:00+09:00,2026-09-22T02:30:00+09:00
THE,104.1,107.9,3.6503362151777248,44.0,2026-09-20T05:30:00+09:00,2026-09-22T01:30:00+09:00
ELF,97.81,99.9,2.136795828647381,36.75,2026-09-20T08:45:00+09:00,2026-09-21T21:30:00+09:00
MVL,1.451,1.509,3.9972432804961975,41.25,2026-09-20T10:00:00+09:00,2026-09-22T03:15:00+09:00
BNT,439.4,448.6,2.0937642239417493,40.0,2026-09-20T10:15:00+09:00,2026-09-22T02:15:00+09:00
MAY,5.305,5.31,0.0942507068802996,36.5,2026-09-20T11:45:00+09:00,2026-09-22T00:15:00+09:00
CHZ,20.37,21.26,4.369170348551794,33.75,2026-09-20T12:00:00+09:00,2026-09-21T21:45:00+09:00
XEC,0.0107,0.0113,5.6074766355140175,33.75,2026-09-20T12:00:00+09:00,2026-09-21T21:45:00+09:00
MBL,1.046,1.073,2.5812619502867986,46.25,2026-09-20T12:00:00+09:00,2026-09-22T10:15:00+09:00
CHR,23.0,23.64,2.7826086956521765,34.0,2026-09-20T12:00:00+09:00,2026-09-21T22:00:00+09:00
PUNDIX,155.2,158.8,2.3195876288659942,41.5,2026-09-20T12:00:00+09:00,2026-09-22T05:30:00+09:00
MAPO,1.722,1.783,3.5423925667828073,44.25,2026-09-20T12:30:00+09:00,2026-09-22T08:45:00+09:00
GRASS,491.5,505.5,2.8484231943031535,35.75,2026-09-20T12:30:00+09:00,2026-09-22T00:15:00+09:00
LISTA,108.1,116.9,8.140610545790945,34.5,2026-09-20T15:15:00+09:00,2026-09-22T01:45:00+09:00
AHT,1.552,1.558,0.3865979381443302,47.0,2026-09-20T15:45:00+09:00,2026-09-22T14:45:00+09:00
XTER,13.2,13.28,0.6060606060606066,31.5,2026-09-20T16:30:00+09:00,2026-09-22T00:00:00+09:00
QTUM,1297.0,1324.0,2.081727062451812,32.0,2026-09-20T17:30:00+09:00,2026-09-22T01:30:00+09:00
NEXO,1137.0,1162.0,2.198768689533861,33.75,2026-09-20T17:30:00+09:00,2026-09-22T03:15:00+09:00
BOBA,26.66,27.37,2.6631657914478652,29.5,2026-09-20T18:00:00+09:00,2026-09-21T23:30:00+09:00
SWELL,1.031,1.134,9.990300678952472,30.75,2026-09-20T18:00:00+09:00,2026-09-22T00:45:00+09:00
PROMPT,26.8,27.67,3.2462686567164214,26.5,2026-09-20T19:30:00+09:00,2026-09-21T22:00:00+09:00
